trip_id,start_time,end_time,headway_secs,exact_times
941793,06:15:00,24:00:00,300,0
941764,06:40:00,24:15:00,420,0
3121566,07:30:00,23:00:00,240,0
3166543,05:25:00,06:30:00,600,0
941688,06:15:00,23:57:00,420,0
941698,05:45:00,10:00:00,300,0
941744,10:00:00,16:00:00,600,0
3166542,06:30:00,23:30:00,480,0
941833,10:00:00,16:00:00,480,0
941860,06:15:00,10:00:00,300,0
941869,10:00:00,20:30:00,420,0
3121565,07:30:00,23:00:00,240,0
941689,05:30:00,23:10:00,420,0
941698,10:00:00,23:00:00,420,0
941744,16:00:00,23:00:00,480,0
941766,06:20:00,10:00:00,480,0
3166543,06:30:00,23:30:00,480,0
941833,16:00:00,21:30:00,600,0
941860,10:00:00,16:00:00,360,0
3121567,05:30:00,06:30:00,240,0
941690,05:00:00,10:00:00,300,0
3121567,06:30:00,08:30:00,180,0
941699,06:30:00,10:00:00,300,0
941745,06:10:00,10:00:00,600,0
941766,10:00:00,16:00:00,900,0
941797,05:30:00,10:00:00,420,0
941861,05:15:00,10:00:00,300,0
3166545,05:45:00,06:00:00,600,0
941891,06:00:00,10:00:00,240,0
941699,10:00:00,23:00:00,420,0
941745,10:00:00,16:00:00,800,0
941797,10:00:00,16:00:00,300,0
941825,05:45:00,10:00:00,420,0
941838,07:00:00,20:00:00,240,0
941861,16:00:00,22:00:00,300,0
941891,10:00:00,16:00:00,420,0
3166549,16:00:00,22:00:00,600,0
941766,16:00:00,24:15:00,900,0
3121567,08:30:00,01:00:00,240,0
941691,05:00:00,10:00:00,300,0
941700,06:25:00,10:00:00,720,0
941745,16:00:00,22:00:00,600,0
941769,06:00:00,22:00:00,600,0
941799,05:30:00,10:00:00,420,0
941825,10:00:00,16:00:00,600,0
3166560,07:00:00,20:30:00,900,0
941860,16:00:00,21:00:00,360,0
941873,05:30:00,20:50:00,480,0
941891,16:30:00,20:30:00,300,0
941951,10:00:00,16:00:00,300,0
941691,10:00:00,23:00:00,420,0
941700,10:00:00,20:00:00,900,0
941746,06:10:00,10:00:00,600,0
941768,05:45:00,10:00:00,480,0
941799,10:00:00,16:00:00,300,0
941825,16:00:00,23:00:00,600,0
3166561,07:00:00,20:30:00,900,0
941861,10:00:00,16:00:00,420,0
941872,06:20:00,20:50:00,480,0
3121568,06:00:00,00:00:00,900,0
941951,16:00:00,20:00:00,420,0
941701,07:00:00,10:00:00,600,0
941746,10:00:00,16:00:00,800,0
941768,10:00:00,16:00:00,900,0
941799,16:00:00,23:00:00,420,0
941862,06:15:00,21:00:00,340,0
3166562,07:00:00,22:00:00,900,0
941701,10:00:00,20:40:00,900,0
941746,16:00:00,22:00:00,600,0
941768,16:00:00,22:45:00,900,0
941797,16:00:00,23:00:00,420,0
941827,06:15:00,10:00:00,720,0
941863,05:15:00,10:00:00,300,0
941893,05:40:00,10:00:00,240,0
941707,05:45:00,10:00:00,360,0
941770,05:20:00,10:00:00,180,0
941801,07:30:00,20:00:00,1800,0
941827,10:00:00,16:00:00,900,0
3121569,05:50:00,12:00:00,600,0
941863,10:00:00,16:00:00,420,0
941707,10:00:00,16:00:00,420,0
941770,10:00:00,16:00:00,240,0
941827,16:00:00,20:00:00,900,0
941863,16:00:00,22:00:00,300,0
941893,10:00:00,16:00:00,360,0
941707,16:00:00,23:10:00,480,0
941893,16:00:00,23:00:00,300,0
941749,06:20:00,22:30:00,180,0
941771,05:00:00,10:00:00,180,0
941709,10:00:00,16:00:00,180,0
941771,10:00:00,16:00:00,240,0
941805,06:53:00,21:00:00,600,0
3121569,12:00:00,12:50:00,600,0
941842,05:30:00,10:00:00,600,0
941898,05:25:00,10:00:00,720,0
941842,10:00:00,23:30:00,360,0
941898,10:00:00,16:00:00,900,0
942011,09:15:00,17:15:00,900,0
941713,06:30:00,10:00:00,1020,0
941772,06:30:00,19:00:00,600,0
941843,05:30:00,10:00:00,600,0
941713,10:00:00,20:00:00,1200,0
941773,06:20:00,21:30:00,300,0
941771,16:00:00,24:00:00,240,0
941770,16:00:00,24:20:00,240,0
941709,16:00:00,24:30:00,120,0
941843,10:00:00,23:30:00,360,0
941901,06:00:00,10:00:00,240,0
941714,07:10:00,10:00:00,1020,0
941774,06:30:00,19:00:00,600,0
941806,06:40:00,19:00:00,1200,0
941830,05:20:00,10:00:00,300,0
941844,06:07:00,16:00:00,300,0
941898,16:00:00,20:00:00,900,0
941714,10:00:00,20:15:00,1200,0
941775,06:00:00,10:00:00,300,0
941807,06:53:00,23:00:00,600,0
941830,10:00:00,16:00:00,420,0
941844,16:00:00,22:15:00,400,0
941883,05:25:00,10:00:00,420,0
941901,10:00:00,16:00:00,420,0
941716,05:40:00,10:00:00,120,0
941775,10:00:00,16:00:00,600,0
941830,16:00:00,23:00:00,480,0
941883,10:00:00,21:00:00,600,0
941901,16:00:00,20:30:00,300,0
941775,16:00:00,21:00:00,300,0
941887,06:25:00,10:00:00,420,0
3166544,05:45:00,06:00:00,600,0
941717,04:55:00,10:00:00,300,0
941887,10:00:00,22:00:00,600,0
3166545,06:00:00,23:00:00,480,0
941717,10:00:00,22:30:00,420,0
941777,05:40:00,10:00:00,600,0
941809,06:10:00,22:30:00,360,0
941846,06:07:00,22:15:00,300,0
941902,06:00:00,10:00:00,240,0
3166550,06:00:00,22:00:00,600,0
941719,05:30:00,10:00:00,240,0
941810,06:20:00,10:00:00,420,0
941902,10:00:00,16:00:00,420,0
3166552,09:00:00,22:30:00,360,0
941719,10:00:00,16:00:00,360,0
941777,16:00:00,22:30:00,600,0
941810,10:00:00,16:00:00,600,0
941849,06:00:00,22:30:00,360,0
941719,16:00:00,23:00:00,300,0
941777,10:00:00,16:00:00,900,0
941851,06:00:00,22:30:00,360,0
941902,16:00:00,20:30:00,300,0
3166554,06:00:00,22:30:00,480,0
941903,06:00:00,10:00:00,480,0
3166544,06:00:00,23:00:00,480,0
3121569,12:50:00,23:30:00,600,0
941780,05:40:00,10:00:00,600,0
941812,10:00:00,16:00:00,300,0
941903,10:00:00,16:00:00,900,0
3166453,07:00:00,20:00:00,1500,0
941780,10:00:00,16:00:00,900,0
941812,16:00:00,20:00:00,420,0
941903,16:00:00,20:40:00,900,0
3166456,07:00:00,20:00:00,1500,0
941813,06:50:00,24:00:00,360,0
941716,10:00:00,24:45:00,180,0
941780,16:00:00,23:20:00,600,0
941810,16:00:00,21:00:00,420,0
3166546,05:45:00,08:00:00,480,0
3166459,06:45:00,22:00:00,720,0
3166464,07:00:00,20:30:00,1500,0
3166551,06:00:00,22:00:00,900,0
941816,06:20:00,10:00:00,420,0
941720,05:30:00,10:00:00,240,0
941782,06:05:00,10:00:00,600,0
941816,10:00:00,16:00:00,600,0
941909,05:30:00,10:00:00,180,0
941720,10:00:00,16:00:00,360,0
941782,10:00:00,16:00:00,900,0
941909,10:00:00,23:00:00,300,0
941720,16:00:00,23:00:00,300,0
941782,16:00:00,20:20:00,900,0
941911,05:30:00,10:00:00,180,0
941911,10:00:00,23:00:00,300,0
941724,06:00:00,10:00:00,240,0
941784,06:45:00,10:00:00,600,0
941724,10:00:00,16:00:00,360,0
941784,10:00:00,16:00:00,900,0
941912,05:25:00,20:00:00,840,0
941724,16:00:00,23:00:00,300,0
941784,16:00:00,20:20:00,900,0
941725,06:00:00,10:00:00,240,0
941725,10:00:00,16:00:00,360,0
941913,06:00:00,20:40:00,760,0
941725,16:00:00,23:00:00,300,0
941726,06:00:00,10:00:00,240,0
941915,06:00:00,10:00:00,300,0
941726,10:00:00,16:00:00,360,0
941915,10:00:00,16:00:00,480,0
941726,16:00:00,21:30:00,300,0
3166553,05:30:00,05:50:00,600,0
941727,06:00:00,10:00:00,240,0
941915,16:00:00,20:30:00,300,0
941817,06:50:00,24:00:00,360,0
941727,10:00:00,16:00:00,360,0
941727,16:00:00,21:30:00,300,0
941916,06:00:00,10:00:00,300,0
941728,05:30:00,10:00:00,180,0
941916,10:00:00,16:00:00,480,0
941728,10:00:00,23:00:00,300,0
941916,16:00:00,20:30:00,300,0
941729,05:30:00,10:00:00,180,0
941729,10:00:00,23:00:00,300,0
941730,05:30:00,10:00:00,180,0
941730,10:00:00,23:00:00,300,0
941731,05:30:00,10:00:00,180,0
3121572,05:55:00,07:05:00,420,0
941731,10:00:00,23:00:00,300,0
941733,07:00:00,10:00:00,450,0
941733,10:00:00,16:00:00,480,0
941984,05:45:00,10:00:00,240,0
941733,16:00:00,22:45:00,600,0
941984,10:00:00,16:00:00,120,0
3121572,07:05:00,09:00:00,360,0
941735,06:30:00,10:00:00,450,0
941984,16:00:00,23:05:00,240,0
3121572,09:00:00,23:00:00,600,0
941735,10:00:00,16:00:00,480,0
941985,05:45:00,23:05:00,200,0
941735,16:00:00,22:00:00,600,0
941738,05:20:00,10:00:00,360,0
3121573,05:50:00,23:30:00,600,0
941738,10:00:00,16:00:00,420,0
941738,16:00:00,22:00:00,360,0
3121574,05:55:00,07:05:00,420,0
941740,05:20:00,10:00:00,360,0
942039,05:40:00,22:30:00,180,0
941740,10:00:00,16:00:00,420,0
942040,05:40:00,22:30:00,180,0
941740,16:00:00,22:00:00,360,0
941927,06:05:00,21:00:00,300,0
941929,06:05:00,21:00:00,300,0
3121574,07:05:00,09:00:00,360,0
3121574,09:00:00,23:00:00,600,0
3121575,05:50:00,23:30:00,600,0
3121576,06:00:00,22:30:00,600,0
942041,05:40:00,20:00:00,480,0
942043,05:40:00,20:00:00,480,0
942045,06:30:00,21:00:00,480,0
942046,06:30:00,21:00:00,480,0
942048,06:25:00,23:00:00,600,0
942049,06:25:00,23:00:00,600,0
942051,06:25:00,23:00:00,600,0
942052,06:25:00,23:00:00,600,0
942059,06:20:00,19:00:00,480,0
942060,06:20:00,19:00:00,480,0
942061,05:00:00,23:30:00,300,0
942063,05:00:00,23:30:00,300,0
3166546,08:00:00,16:00:00,600,0
942066,05:30:00,23:00:00,340,0
3166527,09:00:00,22:30:00,480,0
3166528,09:00:00,22:30:00,480,0
3166529,09:00:00,22:30:00,480,0
942062,06:05:00,10:00:00,1200,0
942062,10:00:00,16:00:00,1500,0
3166530,06:48:00,09:00:00,240,0
942069,06:00:00,23:45:00,300,0
942062,16:00:00,20:20:00,1800,0
942071,06:05:00,20:20:00,1500,0
942070,05:30:00,23:00:00,280,0
3166531,08:30:00,20:30:00,120,0
3166532,08:30:00,20:30:00,120,0
3166534,05:30:00,20:30:00,120,0
942075,06:05:00,10:00:00,1200,0
942075,10:00:00,16:00:00,1500,0
942075,16:00:00,20:20:00,1800,0
942078,05:00:00,23:00:00,380,0
942077,06:05:00,20:20:00,1500,0
942081,06:10:00,22:30:00,380,0
942082,06:20:00,22:30:00,380,0
942083,17:00:00,19:00:00,1500,0
942085,05:40:00,23:00:00,380,0
942086,17:00:00,19:00:00,1500,0
942087,05:53:00,23:00:00,380,0
942088,05:45:00,23:00:00,380,0
942090,06:30:00,23:00:00,380,0
942074,06:10:00,24:00:00,560,0
942099,06:25:00,20:00:00,840,0
942100,07:00:00,20:40:00,800,0
942101,05:45:00,23:10:00,420,0
941709,06:25:00,10:00:00,120,0
942105,05:25:00,21:00:00,540,0
3166535,05:30:00,20:30:00,120,0
3121577,06:00:00,22:30:00,600,0
942110,06:25:00,22:00:00,540,0
942111,06:30:00,20:00:00,1140,0
942112,07:10:00,20:15:00,1140,0
942123,04:55:00,22:30:00,380,0
942125,07:00:00,10:00:00,480,0
942125,10:00:00,16:00:00,480,0
942125,16:00:00,21:00:00,480,0
942129,07:00:00,21:00:00,480,0
942130,06:05:00,10:00:00,480,0
942130,10:00:00,16:00:00,480,0
942130,16:00:00,20:00:00,480,0
942133,06:30:00,22:00:00,480,0
942135,07:10:00,21:20:00,480,0
941869,07:00:00,10:00:00,600,0
942140,07:00:00,20:30:00,600,0
942138,06:30:00,10:00:00,420,0
942138,10:00:00,16:00:00,900,0
942137,07:00:00,20:30:00,600,0
941868,07:00:00,10:00:00,600,0
942138,16:00:00,23:30:00,600,0
942141,06:30:00,23:30:00,640,0
942142,06:30:00,10:00:00,420,0
942142,10:00:00,16:00:00,900,0
942142,16:00:00,23:30:00,600,0
942145,06:30:00,23:30:00,640,0
942146,05:50:00,23:30:00,440,0
942147,05:50:00,23:30:00,440,0
942148,05:15:00,22:00:00,340,0
942149,05:15:00,22:00:00,340,0
942150,07:15:00,22:15:00,470,0
942151,07:30:00,21:30:00,580,0
942152,06:10:00,23:50:00,400,0
942153,05:20:00,22:30:00,400,0
942157,05:30:00,23:00:00,380,0
942158,05:30:00,23:00:00,380,0
941812,06:20:00,10:00:00,420,0
942159,06:20:00,20:00:00,380,0
942160,06:20:00,20:00:00,380,0
941951,06:20:00,10:00:00,420,0
942163,06:10:00,22:00:00,660,0
942164,06:10:00,22:00:00,660,0
942165,05:40:00,23:00:00,520,0
942167,05:40:00,23:00:00,520,0
942168,06:05:00,10:00:00,780,0
942168,10:00:00,16:00:00,360,0
942168,16:00:00,23:05:00,360,0
942170,05:35:00,23:00:00,520,0
942171,06:05:00,23:05:00,500,0
942172,05:35:00,23:00:00,520,0
942174,05:20:00,22:00:00,380,0
3166518,05:40:00,06:00:00,600,0
3166518,09:00:00,19:00:00,420,0
3166519,06:30:00,08:30:00,300,0
942175,05:20:00,22:00:00,380,0
942076,05:00:00,24:00:00,380,0
942154,05:55:00,24:00:00,400,0
942104,06:25:00,24:30:00,140,0
942117,05:40:00,24:45:00,160,0
942155,05:05:00,25:00:00,400,0
942177,07:00:00,22:45:00,510,0
3166522,05:00:00,05:30:00,900,0
942178,06:30:00,22:00:00,510,0
942191,06:00:00,21:30:00,300,0
942192,06:00:00,21:30:00,300,0
942193,06:00:00,23:00:00,300,0
942194,06:00:00,23:00:00,300,0
942195,05:30:00,09:00:00,300,0
942196,05:30:00,09:00:00,300,0
942197,05:30:00,23:00:00,260,0
942198,05:30:00,23:00:00,260,0
942199,05:30:00,23:00:00,260,0
942200,05:30:00,23:00:00,260,0
942201,06:00:00,20:30:00,320,0
942202,06:00:00,20:30:00,320,0
942203,05:30:00,23:00:00,260,0
942205,05:30:00,23:00:00,260,0
942207,06:00:00,20:30:00,320,0
942208,05:40:00,23:00:00,300,0
942210,06:00:00,20:30:00,360,0
942211,06:00:00,20:30:00,360,0
942214,06:25:00,10:00:00,720,0
942214,10:00:00,20:00:00,900,0
942215,06:25:00,20:00:00,840,0
942216,07:05:00,10:00:00,600,0
942217,07:05:00,20:30:00,800,0
942216,10:00:00,20:30:00,900,0
942226,06:30:00,20:30:00,600,0
942228,07:00:00,21:30:00,600,0
942239,05:05:00,24:00:00,400,0
942246,05:05:00,24:00:00,400,0
3166546,16:00:00,22:00:00,600,0
3166552,05:30:00,05:50:00,600,0
3166553,05:50:00,06:12:00,420,0
3166555,06:00:00,22:30:00,480,0
3166494,06:00:00,07:00:00,600,0
3166494,17:00:00,21:45:00,600,0
942258,05:50:00,23:00:00,420,0
942259,05:50:00,23:00:00,420,0
942264,05:30:00,24:00:00,480,0
942266,06:00:00,10:00:00,300,0
942266,10:00:00,16:00:00,480,0
942266,16:00:00,23:00:00,600,0
942268,06:00:00,23:00:00,460,0
942269,05:30:00,24:00:00,480,0
942271,06:00:00,23:00:00,360,0
942272,06:00:00,23:00:00,360,0
942275,06:20:00,21:00:00,440,0
942280,06:20:00,21:00:00,440,0
942281,05:40:00,23:00:00,420,0
942282,05:40:00,23:00:00,420,0
942283,05:40:00,23:30:00,600,0
942284,05:40:00,23:30:00,600,0
942285,07:00:00,20:15:00,600,0
942286,07:00:00,20:15:00,600,0
942287,06:30:00,20:00:00,900,0
942288,06:30:00,20:00:00,900,0
3166495,08:30:00,17:00:00,720,0
3166496,07:00:00,08:30:00,480,0
3166496,20:30:00,23:30:00,720,0
3166497,08:30:00,17:00:00,720,0
942293,06:35:00,19:30:00,600,0
942294,06:35:00,19:30:00,600,0
942296,06:35:00,19:30:00,600,0
942297,06:35:00,19:30:00,600,0
942298,04:20:00,10:00:00,120,0
942298,10:00:00,16:00:00,240,0
942298,16:00:00,23:30:00,300,0
942299,04:20:00,23:30:00,220,0
942305,06:30:00,20:30:00,340,0
942307,06:30:00,20:30:00,340,0
942308,06:00:00,10:00:00,300,0
942308,10:00:00,16:00:00,480,0
942308,16:00:00,23:00:00,600,0
942263,05:45:00,24:00:00,600,0
942310,06:00:00,23:00:00,360,0
942311,06:00:00,23:00:00,360,0
3166454,07:00:00,20:00:00,1500,0
3166457,07:00:00,20:00:00,1500,0
942321,06:45:00,22:20:00,1200,0
942322,06:45:00,23:20:00,1200,0
942323,05:40:00,10:00:00,360,0
942323,10:00:00,16:00:00,420,0
942323,16:00:00,23:00:00,480,0
942324,05:40:00,23:00:00,420,0
942325,07:05:00,10:00:00,420,0
942325,10:00:00,16:00:00,900,0
942325,16:00:00,20:00:00,900,0
942326,07:05:00,20:00:00,740,0
942327,06:00:00,10:00:00,300,0
942327,10:00:00,16:00:00,420,0
942345,05:39:00,20:30:00,480,0
942347,05:39:00,20:30:00,480,0
942348,06:20:00,22:30:00,180,0
942349,05:50:00,10:00:00,480,0
942349,10:00:00,16:00:00,420,0
942349,16:00:00,23:00:00,420,0
942351,05:30:00,24:00:00,480,0
942352,05:50:00,23:00:00,440,0
942357,05:30:00,24:00:00,480,0
942368,05:30:00,23:00:00,380,0
942366,05:35:00,10:00:00,420,0
942366,10:00:00,16:00:00,600,0
942366,16:00:00,23:00:00,420,0
942370,06:25:00,10:00:00,300,0
942370,10:00:00,16:00:00,300,0
942370,16:00:00,23:59:00,600,0
942371,05:35:00,23:00:00,480,0
942372,05:25:00,10:00:00,300,0
942372,10:00:00,16:00:00,420,0
942372,16:00:00,23:59:00,300,0
942373,05:30:00,23:00:00,380,0
3166498,06:10:00,07:00:00,600,0
3166498,08:30:00,17:00:00,600,0
3166498,20:30:00,23:00:00,720,0
3166499,07:00:00,08:30:00,600,0
3166499,17:00:00,20:30:00,600,0
3166499,20:30:00,23:00:00,900,0
3166500,06:15:00,09:00:00,240,0
3166500,09:00:00,17:00:00,300,0
3166500,17:00:00,21:00:00,300,0
942379,05:40:00,10:00:00,300,0
942379,10:00:00,16:00:00,420,0
942379,16:00:00,22:00:00,300,0
942381,05:40:00,22:00:00,340,0
942382,05:40:00,10:00:00,300,0
942382,10:00:00,16:00:00,420,0
942382,16:00:00,22:00:00,300,0
942383,05:40:00,22:00:00,340,0
3166547,06:00:00,22:00:00,600,0
3166552,05:50:00,06:12:00,420,0
3166553,06:12:00,07:00:00,360,0
942396,09:00:00,18:30:00,4800,0
942399,06:45:00,22:00:00,420,0
942400,08:00:00,17:30:00,4800,0
942402,05:35:00,23:30:00,180,0
942404,05:50:00,10:00:00,360,0
942404,10:00:00,16:00:00,300,0
942404,16:00:00,23:00:00,300,0
942406,05:50:00,23:00:00,320,0
942416,06:14:00,22:00:00,600,0
942417,06:14:00,22:00:00,600,0
942327,16:00:00,24:15:00,420,0
942328,06:00:00,24:15:00,340,0
942418,05:50:00,10:00:00,360,0
942418,10:00:00,16:00:00,300,0
942418,16:00:00,23:00:00,300,0
942419,05:50:00,23:00:00,320,0
942420,06:00:00,10:00:00,360,0
942420,10:00:00,16:00:00,600,0
942420,16:00:00,23:00:00,600,0
942421,06:00:00,23:00:00,520,0
942422,06:00:00,23:00:00,360,0
942423,06:00:00,23:00:00,520,0
942490,06:50:00,21:00:00,360,0
942491,06:50:00,21:00:00,360,0
942492,06:30:00,21:00:00,360,0
942493,06:30:00,21:00:00,360,0
942488,06:30:00,10:00:00,300,0
942488,10:00:00,16:00:00,360,0
942488,16:00:00,23:30:00,300,0
942494,06:30:00,23:30:00,300,0
942496,05:45:00,10:00:00,300,0
942496,10:00:00,16:00:00,360,0
942496,16:00:00,24:00:00,300,0
942498,05:45:00,24:00:00,320,0
3166481,05:00:00,05:30:00,600,0
3166481,07:00:00,08:30:00,120,0
3166527,05:45:00,06:05:00,600,0
3166528,05:45:00,06:05:00,600,0
3166529,05:10:00,05:54:00,480,0
3166530,05:10:00,05:54:00,480,0
3166485,05:30:00,06:00:00,300,0
942507,07:20:00,20:00:00,900,0
942508,07:20:00,20:00:00,900,0
942509,07:00:00,19:00:00,420,0
942510,07:00:00,19:00:00,420,0
942511,06:30:00,19:30:00,1200,0
3166530,09:00:00,22:30:00,480,0
3166531,20:30:00,23:00:00,240,0
942512,07:20:00,20:00:00,900,0
3166485,08:30:00,17:00:00,300,0
3166486,06:00:00,07:00:00,240,0
3166486,17:00:00,23:00:00,300,0
3166487,06:00:00,07:00:00,300,0
3166527,06:05:00,06:13:00,480,0
3166528,06:05:00,06:13:00,480,0
942536,05:30:00,10:00:00,120,0
942536,10:00:00,16:00:00,300,0
942605,07:15:00,10:00:00,21600,0
942605,10:00:00,16:00:00,14400,0
942605,16:00:00,19:15:00,7200,0
942606,07:15:00,19:15:00,14400,0
942607,06:45:00,10:00:00,21600,0
942607,10:00:00,16:00:00,14400,0
942607,16:00:00,19:30:00,7200,0
942608,06:45:00,19:30:00,14400,0
942609,05:00:00,10:00:00,180,0
942609,10:00:00,16:00:00,300,0
942611,05:00:00,10:00:00,180,0
942611,10:00:00,16:00:00,300,0
942685,06:35:00,10:00:00,180,0
942685,10:00:00,16:00:00,120,0
942689,07:00:00,15:00:00,60,0
3166529,05:54:00,06:48:00,360,0
942609,16:00:00,24:30:00,300,0
942610,05:00:00,24:30:00,260,0
942611,16:00:00,24:30:00,300,0
942612,05:00:00,24:30:00,260,0
942719,06:00:00,10:00:00,300,0
942719,10:00:00,16:00:00,360,0
942719,16:00:00,22:15:00,420,0
942720,06:00:00,22:15:00,360,0
942721,06:34:00,10:00:00,300,0
942721,10:00:00,16:00:00,360,0
942721,16:00:00,23:00:00,420,0
942722,06:34:00,23:00:00,360,0
942725,06:15:00,20:00:00,840,0
942726,05:20:00,23:00:00,400,0
942727,06:40:00,10:00:00,600,0
942727,10:00:00,16:00:00,600,0
942727,16:00:00,20:40:00,600,0
942728,06:40:00,20:40:00,600,0
942729,07:26:00,10:00:00,600,0
942729,10:00:00,16:00:00,600,0
942729,16:00:00,21:36:00,600,0
942730,07:26:00,21:36:00,600,0
942731,05:20:00,10:00:00,360,0
942731,10:00:00,16:00:00,420,0
942731,16:00:00,23:00:00,420,0
942732,05:20:00,23:00:00,400,0
942733,05:55:00,10:00:00,360,0
942733,10:00:00,16:00:00,420,0
942733,16:00:00,23:40:00,420,0
942734,05:55:00,23:40:00,400,0
942737,06:30:00,10:00:00,300,0
942737,10:00:00,16:00:00,360,0
942737,16:00:00,24:00:00,420,0
942738,06:30:00,24:00:00,360,0
942739,05:30:00,10:00:00,300,0
942739,16:00:00,23:00:00,420,0
942740,05:30:00,23:00:00,360,0
942741,05:50:00,10:00:00,420,0
942741,10:00:00,16:00:00,600,0
942741,16:00:00,23:00:00,600,0
942742,05:50:00,23:00:00,540,0
942743,06:50:00,10:00:00,420,0
942743,10:00:00,16:00:00,600,0
942743,16:00:00,24:00:00,600,0
942745,06:50:00,24:00:00,540,0
942747,07:00:00,10:00:00,420,0
942747,10:00:00,16:00:00,600,0
942747,16:00:00,23:00:00,600,0
942749,07:00:00,23:00:00,540,0
942748,06:00:00,10:00:00,300,0
942748,10:00:00,16:00:00,420,0
942751,06:15:00,10:00:00,420,0
942751,10:00:00,16:00:00,600,0
942751,16:00:00,22:00:00,600,0
942752,06:15:00,22:00:00,540,0
942757,06:00:00,23:00:00,360,0
3166458,07:00:00,20:00:00,1500,0
3166518,06:00:00,06:30:00,360,0
942798,05:50:00,10:00:00,360,0
942798,10:00:00,16:00:00,300,0
942798,16:00:00,23:00:00,320,0
942801,05:50:00,23:00:00,320,0
3166518,19:00:00,22:30:00,480,0
3166519,08:30:00,09:00:00,360,0
3166522,05:30:00,06:00:00,300,0
942825,05:40:00,10:00:00,180,0
942825,10:00:00,16:00:00,300,0
942825,16:00:00,23:30:00,180,0
942828,05:40:00,10:00:00,180,0
942828,10:00:00,16:00:00,300,0
942828,16:00:00,23:30:00,180,0
942746,06:00:00,24:00:00,600,0
942748,16:00:00,24:00:00,180,0
942724,05:40:00,24:20:00,340,0
942739,10:00:00,16:00:00,360,0
942866,05:30:00,10:00:00,480,0
942866,10:00:00,16:00:00,420,0
942866,16:00:00,23:30:00,480,0
942867,05:30:00,23:30:00,460,0
942868,06:15:00,10:00:00,360,0
942868,10:00:00,16:00:00,600,0
942868,16:00:00,23:15:00,720,0
942869,06:15:00,23:15:00,560,0
942870,05:30:00,10:00:00,360,0
942870,10:00:00,16:00:00,600,0
942870,16:00:00,22:30:00,720,0
942871,05:30:00,22:30:00,560,0
942872,06:30:00,10:00:00,420,0
942872,10:00:00,16:00:00,600,0
942872,16:00:00,22:00:00,600,0
942873,06:30:00,22:00:00,540,0
942874,07:00:00,10:00:00,360,0
942874,10:00:00,16:00:00,600,0
942874,16:00:00,22:30:00,720,0
942875,07:00:00,22:30:00,560,0
942394,09:00:00,10:00:00,3600,0
942394,10:00:00,16:00:00,7200,0
942394,16:00:00,18:30:00,3600,0
942397,08:00:00,10:00:00,3600,0
942397,10:00:00,16:00:00,7200,0
942397,16:00:00,17:30:00,3600,0
942058,06:00:00,23:45:00,900,0
942053,05:30:00,22:45:00,900,0
942238,05:05:00,10:00:00,360,0
942238,10:00:00,16:00:00,420,0
942238,16:00:00,24:00:00,420,0
942240,05:39:00,10:00:00,420,0
942240,10:00:00,16:00:00,600,0
942240,16:00:00,20:30:00,420,0
942262,05:30:00,10:00:00,420,0
942262,10:00:00,16:00:00,600,0
942262,16:00:00,24:00:00,420,0
942267,05:30:00,10:00:00,420,0
942267,16:00:00,24:00:00,420,0
942274,06:20:00,10:00:00,360,0
942274,10:00:00,16:00:00,600,0
942274,16:00:00,21:00:00,360,0
942279,06:20:00,10:00:00,360,0
942279,10:00:00,16:00:00,600,0
942279,16:00:00,21:00:00,360,0
942304,06:30:00,10:00:00,300,0
942304,16:00:00,20:30:00,300,0
942306,06:30:00,10:00:00,300,0
942306,10:00:00,16:00:00,420,0
942306,16:00:00,20:30:00,300,0
942344,05:39:00,10:00:00,420,0
942344,10:00:00,16:00:00,600,0
942344,16:00:00,20:30:00,420,0
942346,05:39:00,10:00:00,420,0
942346,10:00:00,16:00:00,600,0
942346,16:00:00,20:30:00,420,0
942350,05:30:00,10:00:00,420,0
942350,10:00:00,16:00:00,600,0
942350,16:00:00,24:00:00,420,0
942355,05:30:00,10:00:00,420,0
942355,10:00:00,16:00:00,600,0
942355,16:00:00,24:00:00,420,0
942365,05:30:00,10:00:00,360,0
942365,10:00:00,16:00:00,420,0
942365,16:00:00,23:00:00,360,0
942877,06:50:00,16:00:00,600,0
942877,16:00:00,22:15:00,540,0
942878,05:30:00,10:00:00,480,0
942878,10:00:00,16:00:00,420,0
942878,16:00:00,23:30:00,480,0
942882,05:30:00,23:30:00,460,0
942884,07:00:00,10:00:00,540,0
942884,10:00:00,22:00:00,420,0
942885,07:00:00,22:00:00,460,0
942879,06:50:00,22:15:00,540,0
942893,06:30:00,20:45:00,420,0
942895,06:30:00,22:15:00,420,0
942897,05:50:00,21:00:00,600,0
942896,06:10:00,10:00:00,480,0
942896,10:00:00,16:00:00,600,0
942896,16:00:00,23:00:00,600,0
942898,06:10:00,23:00:00,560,0
942899,05:45:00,10:00:00,480,0
942899,10:00:00,16:00:00,600,0
942899,16:00:00,23:00:00,600,0
942900,05:45:00,23:00:00,560,0
942910,05:30:00,23:00:00,380,0
941662,05:30:00,10:00:00,360,0
941662,10:00:00,16:00:00,420,0
942913,05:30:00,23:00:00,380,0
941662,16:00:00,23:00:00,360,0
942304,10:00:00,16:00:00,420,0
942267,10:00:00,16:00:00,600,0
942914,11:00:00,18:00:00,10800,0
942359,05:35:00,10:00:00,420,0
942359,10:00:00,16:00:00,600,0
942359,16:00:00,23:00:00,420,0
